HomeTeam,AwayTeam,Date,home_rest_days,away_rest_days,home_elo,away_elo,elo_diff,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_corners_5,home_avg_cards_5,home_avg_points_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_corners_5,away_avg_cards_5,away_avg_points_5,home_avg_goals_scored_10,home_avg_goals_conceded_10,home_avg_corners_10,home_avg_cards_10,home_avg_points_10,away_avg_goals_scored_10,away_avg_goals_conceded_10,away_avg_corners_10,away_avg_cards_10,away_avg_points_10,home_venue_avg_goals_5,home_venue_avg_corners_5,home_venue_avg_cards_5,home_venue_avg_points_5,away_venue_avg_goals_5,away_venue_avg_corners_5,away_venue_avg_cards_5,away_venue_avg_points_5,home_venue_avg_goals_10,home_venue_avg_corners_10,home_venue_avg_cards_10,home_venue_avg_points_10,away_venue_avg_goals_10,away_venue_avg_corners_10,away_venue_avg_cards_10,away_venue_avg_points_10,FTR,FTHG,FTAG,HC,AC,home_cards,away_cards
Man United,Southampton,2022-02-12,4,3,1535.0722497614317,1502.5198903456812,32.552359415750516,0.0,1.0,0.0,2.0,1.4,1.0,6.2,1.4,1.6,2.0,1.6,5.6,2.4,1.6,1.6,0.9,6.0,1.4,2.1,1.8,1.8,5.2,2.4,1.4,1.6,5.0,1.4,2.4,1.8,6.8,2.6,1.4,1.3,5.4,1.9,1.6,1.2,6.3,2.4,1.1,D,1,1,1,4,4,0
Brentford,Crystal Palace,2022-02-12,3,3,1441.977841750253,1474.071248234848,-32.09340648459511,0.0,1.0,0.0,0.0,0.6,2.8,3.4,0.8,0.0,1.6,1.6,5.0,1.8,1.0,0.9,2.1,4.1,1.6,0.7,1.3,1.6,4.9,1.8,0.9,1.2,5.2,1.6,1.2,0.4,3.6,2.2,0.4,1.2,5.1,1.7,1.0,1.1,3.7,1.9,0.8,D,0,0,3,9,1,0
Everton,Leeds,2022-02-12,4,3,1431.9241108764409,1471.709576603726,-39.7854657272851,0.0,1.0,0.0,4.0,1.0,2.0,5.6,2.6,0.2,2.0,2.2,6.0,2.8,1.4,0.9,2.2,4.0,2.5,0.4,1.5,2.3,4.7,3.3,1.2,1.0,5.4,3.0,0.8,1.6,3.8,2.8,1.0,1.5,5.3,2.4,1.3,1.3,3.8,3.0,1.0,H,3,0,5,3,1,1
Watford,Brighton,2022-02-12,4,20,1409.846958102015,1512.922459608507,-103.07550150649217,0.0,0.0,1.0,2.0,0.2,1.2,5.4,1.0,0.4,1.4,1.2,6.4,0.8,1.4,0.7,2.1,5.0,1.2,0.2,1.1,0.9,5.8,1.1,1.3,0.6,4.6,1.6,0.0,1.4,5.0,1.2,1.4,0.8,4.9,1.9,0.4,1.1,5.0,2.1,1.3,A,0,2,4,5,3,2
Norwich,Man City,2022-02-12,3,3,1430.5069593106289,1630.0677810716354,-199.56082176100654,0.0,0.0,1.0,5.0,1.2,1.4,4.6,1.4,1.4,1.4,0.4,7.8,0.4,2.6,0.7,1.9,5.0,1.5,0.8,2.8,0.6,9.0,0.9,2.8,0.6,6.0,1.8,0.8,2.2,7.6,0.8,2.6,0.7,5.6,1.9,0.9,2.2,8.1,1.4,2.6,A,0,4,4,12,0,2
Burnley,Liverpool,2022-02-13,5,3,1449.0064791492882,1597.0871675449037,-148.08068839561543,0.0,0.0,1.0,2.0,0.6,1.4,3.6,1.2,0.6,2.0,0.8,8.0,1.0,2.0,0.7,1.2,3.7,1.8,0.7,2.1,0.8,8.5,1.7,2.3,1.4,3.8,1.6,1.4,1.6,7.2,2.2,1.6,1.0,5.333333333333333,2.3333333333333335,1.0,2.7,7.2,1.6,1.8,A,0,1,5,8,0,1
Newcastle,Aston Villa,2022-02-13,5,4,1456.244788563362,1482.8897824091994,-26.644993845837462,0.0,0.0,1.0,2.0,1.2,1.4,4.4,2.2,1.6,1.6,2.0,4.0,2.2,1.0,0.9,1.7,4.4,2.1,1.2,1.5,1.5,4.3,1.8,1.4,1.2,5.0,2.0,1.6,1.2,5.0,2.2,1.8,1.3,4.1,2.2,1.1,0.9,6.1,2.5,1.2,H,1,0,3,6,3,4
Tottenham,Wolves,2022-02-13,4,3,1528.5027798752628,1524.1370467333563,4.365733141906503,1.0,0.0,0.0,1.0,1.4,1.6,5.4,1.6,1.4,1.2,0.6,4.8,1.6,2.0,1.9,1.1,5.8,1.5,2.0,0.7,0.5,3.9,1.7,1.5,2.4,5.8,1.6,2.0,0.8,3.8,1.8,2.0,1.7,6.3,1.6,1.9,1.1,4.8,1.9,2.0,A,0,2,7,3,3,1
Leicester,West Ham,2022-02-13,3,5,1488.7468653738192,1522.2308891308694,-33.48402375705018,0.0,0.0,1.0,5.0,1.4,2.4,3.6,0.6,0.8,1.6,1.2,4.8,1.4,1.8,1.8,2.1,4.3,1.2,1.1,1.7,1.4,4.6,1.3,1.6,2.4,4.0,0.6,2.0,1.4,3.0,1.2,1.4,1.8,4.7,1.1,1.4,1.5,4.4,1.3,1.6,D,2,2,5,4,1,2
Man United,Brighton,2022-02-15,3,3,1534.1380495444034,1520.039789879825,14.098259664578336,0.0,0.0,0.0,0.0,1.6,1.0,5.8,1.6,1.8,1.6,1.0,5.8,1.0,1.8,1.4,0.8,5.8,1.7,1.9,1.3,0.9,5.7,1.2,1.5,1.2,4.6,2.0,2.0,1.6,5.0,1.4,1.8,1.0,4.8,2.2,1.4,1.2,4.9,2.1,1.3,H,2,0,10,2,3,2
West Ham,Newcastle,2022-02-19,6,6,1521.2701142060048,1467.010193164905,54.25992104109969,1.0,0.0,0.0,6.0,1.4,1.2,5.4,1.4,1.4,1.4,0.6,4.4,2.6,2.2,1.6,1.4,4.9,1.4,1.4,1.0,1.5,4.3,2.1,1.5,2.0,6.2,1.4,1.8,0.6,4.4,3.0,0.8,1.7,5.8,1.3,1.6,0.7,4.6,2.8,0.6,D,1,1,3,7,3,3
Arsenal,Brentford,2022-02-19,9,7,1541.125347176542,1442.8989459168142,98.22640125972771,0.0,0.0,1.0,2.0,2.2,0.6,6.0,2.2,2.0,0.4,2.0,3.6,0.8,0.2,2.1,0.8,5.9,1.8,1.9,0.7,1.9,4.3,1.4,0.7,1.6,7.0,1.8,2.0,0.6,3.0,1.6,0.2,1.8,6.4,1.9,2.3,1.1,3.2,1.7,0.8,H,2,1,14,0,1,1
Aston Villa,Watford,2022-02-19,6,7,1472.1243778076562,1402.729627830697,69.39474997695925,0.0,0.0,1.0,5.0,1.4,1.6,4.8,2.4,1.0,0.2,1.4,5.6,1.6,0.4,1.3,1.5,4.6,1.9,1.1,0.5,1.9,4.8,1.5,0.2,1.8,3.6,1.4,1.0,0.8,5.4,0.8,0.4,1.8,4.0,1.8,1.2,1.2,4.8,1.7,0.8,A,0,1,10,5,1,2
Brighton,Burnley,2022-02-19,4,6,1510.4453478416895,1443.0279741138922,67.41737372779721,1.0,0.0,0.0,3.0,1.0,1.0,5.2,1.2,1.2,0.4,1.0,3.6,1.2,0.6,1.2,1.0,5.4,1.3,1.4,0.6,1.2,4.0,1.4,0.6,0.8,6.6,1.0,1.2,0.4,4.0,1.4,0.4,0.8,5.8,1.6,1.1,0.8,3.6,1.9,0.5,A,0,3,4,4,1,4
Crystal Palace,Chelsea,2022-02-19,7,27,1473.1501440682869,1569.40977837823,-96.25963430994307,0.0,0.0,1.0,3.0,1.0,1.6,5.2,1.6,0.6,1.2,1.0,6.8,2.2,1.2,1.3,1.5,5.4,1.5,1.0,1.5,1.2,6.9,2.1,1.4,2.2,6.2,1.4,1.4,1.2,6.2,2.0,1.0,1.8,5.2,1.9,1.3,1.8,5.4,1.8,2.0,A,0,1,4,4,1,3
Liverpool,Norwich,2022-02-19,6,7,1603.0656725802996,1425.6926625764975,177.37301000380216,1.0,0.0,0.0,3.0,2.2,0.6,7.2,1.0,2.6,1.2,1.6,3.8,1.0,1.4,1.8,0.7,8.2,1.5,2.3,0.6,2.2,4.9,1.4,0.7,2.6,8.6,0.6,3.0,0.8,4.0,1.2,0.8,2.5,7.9,1.3,2.4,0.6,3.5,1.9,0.8,H,3,1,9,4,0,1
Southampton,Everton,2022-02-19,7,7,1503.4540905627096,1443.0642494558817,60.38984110682782,0.0,0.0,1.0,4.0,2.0,1.6,5.8,1.8,1.6,1.4,1.8,6.4,2.2,0.6,1.7,1.7,5.4,2.3,1.4,1.2,1.9,4.4,2.5,0.7,1.8,3.6,2.2,1.4,0.8,3.2,2.4,0.2,1.3,5.2,1.9,1.5,0.8,3.0,1.8,0.5,H,2,0,4,4,0,2
Man City,Tottenham,2022-02-19,7,6,1634.8820778057668,1518.3771305876282,116.50494721813857,0.0,0.0,1.0,1.0,2.0,0.4,9.2,0.8,2.6,1.2,1.8,5.4,1.8,1.2,2.9,0.5,9.1,1.1,2.8,1.7,1.2,6.1,1.7,1.7,3.4,10.4,1.0,3.0,1.0,5.4,2.0,1.6,2.4,8.8,1.2,2.5,1.0,5.0,1.9,1.4,A,2,3,10,0,0,3
Leeds,Man United,2022-02-20,8,5,1460.569438024285,1543.732491582539,-83.16305355825398,0.0,0.0,1.0,6.0,1.8,2.0,6.4,2.4,1.4,1.6,0.6,6.6,1.8,2.2,1.5,2.6,4.9,3.1,1.1,1.5,0.8,5.9,1.8,1.9,1.4,5.6,3.8,1.4,1.6,7.0,1.4,1.8,1.1,5.7,2.8,1.2,1.7,5.6,2.0,1.6,A,2,4,3,3,6,3
Wolves,Leicester,2022-02-20,7,7,1534.262696020991,1489.7076402986838,44.55505572230709,0.0,0.0,1.0,1.0,1.6,0.6,4.6,1.8,2.4,1.2,1.6,3.8,0.4,1.0,0.9,0.5,3.9,1.6,1.7,2.0,2.0,4.5,1.0,1.2,0.6,4.0,1.6,1.0,1.4,5.0,1.4,0.4,0.8,4.0,1.7,1.4,1.5,4.8,1.5,0.9,H,2,1,7,10,4,4
Burnley,Tottenham,2022-02-23,4,4,1454.9444093439272,1531.6101329797632,-76.665723635836,0.0,0.0,0.0,0.0,0.8,0.4,3.8,1.8,1.2,1.6,2.2,4.0,2.2,1.2,0.6,0.9,4.1,1.6,0.8,1.8,1.4,5.0,2.0,1.7,0.8,4.0,1.4,0.8,1.6,5.0,1.8,2.0,0.9,5.3,2.1,0.9,1.2,4.6,1.8,1.4,H,1,0,3,7,0,0
Watford,Crystal Palace,2022-02-23,4,4,1414.7008259280685,1465.851939545672,-51.151113617603414,0.0,0.0,0.0,0.0,0.2,1.2,5.4,1.6,0.8,0.6,1.2,4.2,1.8,0.6,0.5,1.7,4.7,1.3,0.5,1.3,1.5,5.2,1.4,1.0,0.4,4.2,1.4,0.0,0.4,4.6,1.6,0.6,0.8,4.7,1.9,0.4,0.9,4.3,1.9,0.8,A,1,4,6,4,2,1
Liverpool,Leeds,2022-02-23,4,3,1608.362165625071,1452.918373250217,155.44379237485396,1.0,0.0,0.0,3.0,2.4,0.4,7.6,0.6,3.0,1.6,2.6,5.2,3.2,0.8,2.0,0.8,8.3,1.3,2.3,1.6,3.0,4.5,3.2,0.8,2.4,9.4,0.6,3.0,1.6,4.2,2.4,0.8,2.7,7.6,1.3,2.6,1.2,3.6,2.8,0.9,H,6,0,4,0,0,3
Arsenal,Wolves,2022-02-24,5,4,1548.3711565116473,1542.9872823564585,5.383874155188778,1.0,0.0,0.0,1.0,1.8,0.6,8.0,2.2,2.0,1.8,0.8,4.4,2.4,2.4,2.1,0.9,6.9,1.8,1.9,1.1,0.6,4.1,1.8,1.9,1.6,9.0,1.8,2.0,1.2,3.8,1.6,2.4,1.9,7.0,1.9,2.3,1.1,4.3,1.7,2.0,H,2,1,5,4,1,1
Southampton,Norwich,2022-02-25,6,6,1511.7332266436863,1420.3961695317262,91.33705711196012,0.0,0.0,1.0,3.0,1.6,1.4,5.6,1.8,1.6,1.4,1.8,4.2,1.2,1.4,1.8,1.6,5.2,1.9,1.6,0.7,2.2,4.9,1.3,0.7,1.8,4.0,2.0,1.8,0.8,3.8,1.2,0.6,1.5,5.1,1.6,1.7,0.7,3.5,1.8,0.8,H,2,0,13,6,1,2
Leeds,Tottenham,2022-02-26,3,3,1447.1159942020663,1519.4386465652972,-72.32265236323087,0.0,0.0,1.0,3.0,1.0,3.4,4.6,3.4,0.2,1.0,2.0,3.8,1.8,0.6,1.4,3.4,4.0,3.0,0.7,1.5,1.5,5.1,1.9,1.4,1.6,4.8,4.0,0.8,1.4,5.0,1.4,1.8,1.3,5.8,3.1,1.2,1.2,5.1,1.6,1.4,A,0,4,3,6,4,2
Brentford,Newcastle,2022-02-26,7,7,1435.6531365817088,1468.5593451177892,-32.906208536080385,0.0,1.0,0.0,6.0,0.6,1.8,3.6,0.8,0.2,1.4,0.6,5.4,2.6,2.2,0.6,2.0,3.5,1.1,0.4,1.0,1.5,4.8,2.4,1.5,0.8,4.2,1.0,0.8,0.6,4.8,2.8,0.8,0.9,5.2,1.7,1.0,0.8,4.9,2.7,0.7,A,0,2,6,6,4,1
Crystal Palace,Burnley,2022-02-26,3,3,1474.3902377759418,1467.1158957583932,7.2743420175486335,0.0,1.0,0.0,6.0,1.2,1.2,5.0,1.6,1.0,1.0,0.4,3.6,1.4,1.6,1.4,1.5,4.8,1.5,1.0,0.7,0.9,3.9,1.3,1.0,1.6,5.4,1.6,0.8,1.0,3.8,1.6,0.8,1.7,5.0,1.8,1.2,1.0,3.4,2.2,0.8,D,1,1,5,4,0,2
Man United,Watford,2022-02-26,6,3,1551.3835563566072,1406.1625276977986,145.22102865880856,0.0,0.0,1.0,5.0,1.8,0.8,5.4,2.4,2.2,0.4,1.4,5.6,1.8,0.8,1.8,1.0,5.6,2.0,1.9,0.5,1.8,4.8,1.2,0.5,1.4,4.8,2.2,2.0,0.6,5.2,1.2,1.0,1.2,5.3,2.3,1.7,1.3,5.0,1.6,1.1,D,0,0,4,3,0,0
Brighton,Aston Villa,2022-02-26,7,7,1498.5289126116545,1460.1531797102846,38.37573290136993,0.0,0.0,1.0,2.0,0.8,1.4,4.2,1.4,1.0,1.2,1.4,5.4,2.2,1.0,1.1,1.2,5.6,1.2,1.3,1.2,1.4,5.2,2.0,1.1,0.8,6.2,1.0,1.0,0.8,5.6,2.4,1.2,0.8,5.8,1.6,1.1,0.9,5.6,2.5,1.2,A,0,2,7,2,4,5
Everton,Man City,2022-02-26,7,7,1434.785113374905,1621.6490754136319,-186.86396203872687,0.0,0.0,1.0,3.0,1.0,1.6,5.6,2.4,0.6,2.0,0.8,10.2,0.4,2.0,1.2,2.0,4.5,2.4,0.7,3.0,0.8,8.7,0.8,2.5,1.6,5.6,2.6,1.2,2.4,7.8,1.2,2.6,1.5,5.2,2.3,1.3,2.5,8.0,1.4,2.6,A,0,1,3,4,3,2
West Ham,Wolves,2022-02-27,8,3,1519.7209622531207,1533.1422303089091,-13.42126805578846,0.0,0.0,1.0,1.0,1.2,1.4,3.8,2.0,1.0,1.4,1.0,4.8,2.2,1.8,1.7,1.5,4.8,1.6,1.4,1.2,0.7,4.3,1.7,1.9,1.6,6.6,1.8,1.4,1.4,4.4,1.2,2.4,1.7,5.9,1.6,1.7,1.1,4.2,1.8,1.7,H,1,0,3,5,1,0
Burnley,Leicester,2022-03-01,3,9,1467.3252375633417,1480.9830539632162,-13.657816399874491,0.0,1.0,0.0,4.0,1.2,0.6,3.6,1.6,1.6,1.2,2.0,5.6,1.2,0.4,0.8,0.9,4.0,1.4,1.1,1.7,2.0,4.7,1.4,0.9,0.4,4.0,1.0,1.2,1.4,6.0,2.0,0.2,0.9,4.9,1.9,1.2,1.5,5.8,1.7,0.9,A,0,2,6,8,1,1
Liverpool,West Ham,2022-03-05,10,6,1614.1645446732216,1530.107065366393,84.05747930682855,0.0,0.0,1.0,5.0,3.0,0.4,6.6,0.6,3.0,1.0,0.8,3.6,1.6,1.6,2.5,0.8,7.6,1.2,2.3,1.8,1.3,4.9,1.6,1.7,3.4,8.0,0.4,3.0,1.8,3.0,1.4,1.4,3.0,7.0,1.0,2.6,1.5,4.1,1.3,1.4,H,1,0,4,6,2,1
Norwich,Brentford,2022-03-05,8,7,1412.9661284447814,1426.5974315471249,-13.631303102343509,1.0,0.0,0.0,3.0,1.0,2.0,3.8,1.0,0.8,0.4,1.6,3.6,1.6,0.2,0.7,2.3,4.7,1.4,0.7,0.6,2.0,3.2,1.2,0.4,0.6,5.2,1.6,0.8,0.4,2.8,1.2,0.0,0.6,5.6,1.8,0.9,1.0,3.0,1.5,0.5,A,1,3,5,5,2,5
Newcastle,Brighton,2022-03-05,7,7,1477.6150501523732,1487.4288402742252,-9.81379012185198,0.0,1.0,0.0,2.0,1.6,0.4,5.8,2.2,2.6,0.6,1.6,4.6,2.0,0.8,1.1,1.5,4.4,2.4,1.5,1.1,1.3,5.6,1.4,1.3,1.2,3.6,2.4,1.6,1.4,5.0,1.4,1.6,1.3,4.0,2.3,1.3,1.1,4.6,2.0,1.2,H,2,1,4,7,1,1
Wolves,Crystal Palace,2022-03-05,6,7,1522.7561271956367,1474.1808959709933,48.5752312246434,0.0,0.0,1.0,2.0,1.0,1.0,5.2,1.6,1.2,1.2,0.8,5.6,0.8,1.2,1.2,0.7,4.7,1.4,1.9,1.3,1.4,4.9,1.3,1.0,1.0,4.4,2.0,1.4,1.2,4.2,1.4,1.2,1.0,4.2,1.8,1.7,1.3,4.2,1.9,1.1,A,0,2,7,7,0,3
Aston Villa,Southampton,2022-03-05,7,8,1471.2532520477139,1519.163267730631,-47.91001568291722,0.0,0.0,1.0,1.0,1.2,1.0,5.2,3.0,1.4,1.8,0.8,6.2,1.4,2.2,1.2,1.3,5.1,2.4,1.1,2.0,1.3,5.7,2.0,1.9,1.6,4.8,1.6,1.0,2.0,6.0,2.6,1.6,1.7,4.7,1.6,1.1,1.3,6.2,2.2,1.1,H,4,0,4,7,1,1
Leicester,Leeds,2022-03-05,4,7,1490.59015277074,1439.168053382845,51.42209938789483,0.0,1.0,0.0,2.0,1.2,1.4,6.6,1.2,1.0,1.0,4.0,4.0,3.4,0.2,1.7,1.8,5.1,1.2,1.1,1.2,3.5,4.1,2.9,0.7,2.0,3.4,0.8,1.6,1.2,3.8,2.0,0.8,2.0,4.7,1.1,1.5,1.1,3.1,2.9,0.8,H,1,0,5,10,1,2
Burnley,Chelsea,2022-03-05,4,14,1457.718138755818,1576.7079829008449,-118.98984414502684,0.0,1.0,0.0,2.0,1.0,0.8,4.4,1.4,1.4,1.2,0.8,5.6,2.0,1.6,0.8,1.1,4.0,1.3,1.0,1.4,0.9,6.4,2.1,1.7,0.4,4.0,0.8,1.0,1.0,5.2,2.0,1.6,0.8,5.0,1.6,1.1,1.6,4.7,2.0,2.0,A,0,4,5,2,2,0
Watford,Arsenal,2022-03-06,8,10,1410.1147986066828,1558.2162085591967,-148.1014099525139,0.0,0.0,1.0,1.0,0.4,1.4,4.8,1.4,0.8,1.2,0.8,8.0,2.0,2.0,0.4,1.6,4.9,1.2,0.6,2.1,0.7,6.6,1.9,2.2,0.4,4.4,1.2,0.0,2.6,4.8,1.8,1.8,0.8,4.8,1.7,0.3,1.6,3.9,1.4,1.6,A,2,3,1,5,1,2
Man City,Man United,2022-03-06,8,8,1626.7355808687034,1547.431285447723,79.30429542098045,1.0,0.0,0.0,2.0,2.0,0.8,9.2,0.8,2.0,1.6,0.8,5.6,2.2,1.8,2.4,0.8,8.5,0.9,2.5,1.7,0.9,5.6,1.7,1.9,3.6,9.6,0.4,2.4,2.2,6.4,1.8,1.8,2.6,9.0,1.2,2.4,1.9,4.8,2.3,1.6,H,4,1,9,3,0,1
Tottenham,Everton,2022-03-07,9,9,1527.3865873845184,1429.6986079198334,97.68797946468499,0.0,1.0,0.0,0.0,1.8,1.6,4.4,2.0,1.2,0.8,1.4,4.6,2.8,0.6,1.7,1.3,5.1,1.7,1.6,1.1,1.7,4.5,2.3,0.7,2.0,5.0,2.2,1.4,0.8,3.4,2.2,0.2,1.6,6.0,1.6,1.6,0.6,2.9,1.8,0.2,H,5,0,5,2,2,0
Norwich,Chelsea,2022-03-10,5,5,1403.3582676989583,1583.4110838635884,-180.05281616463003,0.0,0.0,1.0,7.0,0.6,2.6,4.6,1.2,0.2,1.6,0.4,4.8,1.8,2.0,0.8,2.4,4.5,1.3,0.7,1.5,0.7,6.1,1.9,1.7,0.8,4.8,1.4,0.8,1.8,3.8,1.6,2.0,0.7,5.3,1.7,0.8,1.9,4.4,1.9,2.0,A,1,3,3,8,0,2
Southampton,Newcastle,2022-03-10,5,5,1507.792981128311,1487.8974386400164,19.895542488294723,0.0,1.0,0.0,4.0,1.6,1.4,7.2,1.0,2.0,1.8,0.6,5.2,2.0,2.6,1.8,1.5,5.8,1.7,1.8,1.3,1.2,4.2,2.2,1.8,2.0,5.4,1.4,2.2,1.0,5.2,2.4,1.4,1.7,5.9,1.7,2.0,0.9,5.2,2.8,1.0,A,1,2,12,5,1,1
Wolves,Watford,2022-03-10,5,4,1511.3670586115022,1404.1367935190012,107.23026509250099,1.0,0.0,0.0,2.0,1.0,1.2,5.2,1.2,1.2,0.8,1.8,3.8,1.6,0.8,1.1,0.9,5.0,1.4,1.6,0.5,1.5,4.6,1.3,0.6,1.0,5.4,1.6,1.4,0.4,5.4,1.2,1.2,1.0,4.5,1.4,1.7,1.0,4.5,1.5,0.9,H,4,0,5,2,2,2
Leeds,Aston Villa,2022-03-10,5,5,1430.6373872343365,1482.6235386500339,-51.98615141569735,0.0,1.0,0.0,6.0,0.4,3.6,3.8,3.2,0.0,1.8,1.0,5.6,2.6,1.4,1.2,2.9,4.9,3.0,0.7,1.6,1.2,5.2,2.3,1.4,1.2,4.4,3.8,0.6,1.2,5.4,3.0,1.8,1.2,5.6,3.2,1.2,1.0,5.3,2.8,1.2,A,0,3,3,5,5,3
Brighton,Liverpool,2022-03-12,7,7,1477.146451786582,1621.7913009625447,-144.6448491759627,0.0,1.0,0.0,4.0,0.6,1.8,5.0,2.0,0.6,2.6,0.2,6.4,0.8,3.0,1.0,1.5,5.7,1.4,1.0,2.3,0.7,6.9,1.3,2.3,0.8,6.2,1.4,1.0,1.6,7.2,2.0,1.6,0.6,6.1,1.8,0.8,2.5,6.9,1.6,2.0,A,0,2,7,6,3,1
Brentford,Burnley,2022-03-12,7,7,1436.205292292948,1451.0150377930745,-14.80974550012661,0.0,0.0,1.0,4.0,0.8,1.4,3.4,2.2,0.8,1.0,1.4,4.4,1.8,1.4,0.9,2.0,3.4,1.7,0.7,0.7,1.2,4.0,1.5,1.0,0.8,4.8,1.8,0.8,1.2,4.0,1.8,1.0,0.9,5.3,2.0,1.0,0.9,3.4,2.0,0.8,H,2,0,2,9,1,2
Man United,Tottenham,2022-03-12,6,5,1539.6750145000942,1534.646724311318,5.028290188776282,1.0,0.0,0.0,3.0,1.6,1.4,4.2,2.2,1.6,2.4,1.0,5.0,2.0,1.8,1.5,1.2,5.2,1.8,1.6,1.9,1.3,5.2,1.8,1.6,0.8,4.2,2.2,1.6,2.0,4.8,1.6,1.8,1.1,4.7,2.2,1.7,1.5,5.3,1.7,1.7,H,3,2,4,5,2,1
West Ham,Aston Villa,2022-03-13,8,3,1522.48030907707,1491.138324376495,31.34198470057504,1.0,0.0,0.0,5.0,1.0,0.8,4.2,1.6,1.6,1.8,0.4,5.4,2.8,1.8,1.6,1.1,4.5,1.5,1.7,1.7,1.2,4.7,2.5,1.4,1.4,5.2,1.6,2.0,1.4,4.4,3.4,1.8,1.7,5.1,1.5,2.0,1.2,5.0,3.0,1.5,H,2,1,5,7,1,0
Arsenal,Leicester,2022-03-13,7,8,1564.1942136468783,1499.1208189192484,65.07339472762987,1.0,0.0,0.0,2.0,1.6,0.8,8.0,1.6,2.6,1.2,1.2,6.8,1.4,1.4,2.3,0.7,6.8,1.9,2.5,1.7,1.6,5.0,1.2,1.4,1.4,8.2,1.6,2.0,1.4,6.8,1.6,0.6,1.8,7.1,1.8,2.3,1.5,5.7,1.7,0.9,H,2,0,2,6,0,3
Southampton,Watford,2022-03-13,3,3,1497.2209664903212,1397.1287279416488,100.09223854867241,1.0,0.0,0.0,1.0,1.2,1.4,8.0,0.6,1.4,0.8,2.2,3.4,1.4,0.8,1.6,1.5,6.8,1.5,1.5,0.5,1.8,4.5,1.5,0.6,2.0,7.2,1.0,2.0,0.2,4.6,1.2,1.0,1.7,6.3,1.6,1.7,1.0,4.4,1.4,0.9,A,1,2,11,3,3,2
Everton,Wolves,2022-03-13,6,3,1422.438470993034,1518.3751241888547,-95.93665319582078,0.0,0.0,1.0,3.0,0.8,2.2,3.2,1.8,0.6,1.4,1.2,5.6,1.4,1.2,0.9,2.1,4.4,2.1,0.4,1.5,0.9,5.1,1.6,1.8,1.4,5.6,2.4,1.2,1.2,4.6,1.2,1.8,1.2,5.1,2.5,1.0,0.8,4.0,1.5,1.4,A,0,1,5,2,3,1
Chelsea,Newcastle,2022-03-13,3,3,1588.6477278764744,1498.4694532780063,90.17827459846808,1.0,0.0,0.0,3.0,2.2,0.4,6.2,1.8,2.6,1.6,0.6,5.0,1.8,2.6,1.7,0.7,6.2,1.9,1.9,1.4,1.0,4.7,2.0,2.1,1.8,7.6,2.2,1.8,1.4,5.0,2.0,2.0,2.1,8.3,1.8,1.7,1.0,5.1,2.6,1.2,H,1,0,7,2,4,3
Leeds,Norwich,2022-03-13,3,3,1422.1226015078755,1398.1216236860723,24.00097782180319,1.0,0.0,0.0,3.0,0.4,3.6,3.8,4.0,0.0,0.6,3.0,4.4,1.0,0.0,1.1,2.8,5.1,3.2,0.7,0.9,2.2,4.5,1.2,0.7,1.0,4.8,4.2,0.6,0.8,4.2,1.2,0.6,1.1,5.3,3.7,0.9,0.7,3.7,1.7,0.8,H,2,1,6,2,3,1
Crystal Palace,Man City,2022-03-14,9,8,1485.5699645551276,1634.4918518163322,-148.92188726120457,1.0,0.0,0.0,2.0,1.4,0.6,5.8,1.0,1.6,2.6,0.8,8.8,0.8,2.4,1.5,1.1,5.4,1.4,1.3,2.4,0.9,8.8,0.7,2.5,1.4,5.6,1.2,0.8,1.8,7.4,1.2,2.6,1.6,5.4,1.6,1.2,2.4,8.0,1.3,2.8,D,0,0,2,6,3,1
Brighton,Tottenham,2022-03-16,4,4,1471.084720212043,1524.7914400330164,-53.706719820973376,0.0,0.0,0.0,0.0,0.2,2.2,5.4,2.2,0.0,2.8,1.2,4.6,1.6,1.8,0.9,1.6,5.6,1.6,0.9,2.0,1.5,5.0,1.7,1.5,0.4,6.4,1.8,0.4,1.8,4.2,1.4,1.2,0.6,6.0,1.9,0.7,1.4,4.9,1.7,1.4,A,0,2,6,3,2,2
Arsenal,Liverpool,2022-03-16,3,4,1572.3428488913598,1627.8530325370837,-55.51018364572383,0.0,0.0,1.0,4.0,2.0,0.8,6.0,1.6,3.0,2.6,0.2,6.2,0.8,3.0,2.2,0.7,6.1,1.7,2.5,2.3,0.5,7.1,0.9,2.5,1.4,7.6,1.2,2.0,1.6,7.6,1.2,2.0,1.8,6.7,1.7,2.5,2.2,6.6,1.7,2.0,A,0,2,1,6,0,1
Everton,Newcastle,2022-03-17,4,4,1415.131646754709,1491.008235967368,-75.87658921265893,0.0,0.0,1.0,4.0,0.6,1.8,3.8,1.8,0.6,1.4,0.8,4.8,1.8,2.0,0.8,1.9,4.7,2.2,0.4,1.4,0.7,4.6,2.2,2.1,1.0,6.0,2.6,0.6,1.2,5.4,2.0,2.0,1.0,5.0,2.6,0.7,0.9,4.9,2.7,1.2,H,1,0,5,7,3,1
